Date,County,Town,Village,VillageID,HouseHold,InspectType,PosHH,PosHHAeg,ConIn,ConOut,ConAll,PosConIn,PosConOut,PosConAll,FAegIn,FAegOut,LarvaAeg,BI,AIAeg,AIAlb,LI,CI
7/12/2010,???,???,???,6401200-033,50,??,2,0,3,20,23,0,2,2,0,1,0,4,0.02,0.02,58,8.695
7/12/2010,???,???,???,6401200-040,50,??,1,0,8,17,25,0,1,1,0,0,0,2,0,0,20,4
7/12/2010,???,???,???,6401200-040,50,??,1,1,17,15,32,0,1,1,0,0,3,2,0,0,12,3.125
7/12/2010,???,???,???,6401200-040,50,??,2,0,5,20,25,0,3,3,0,0,0,6,0,0.02,30,12
7/12/2010,???,???,???,6401200-029,50,??,1,0,8,30,38,0,1,1,0,0,0,2,0,0.02,20,2.631
7/13/2010,???,???,???,6401200-028,50,??,1,1,10,8,18,0,1,1,0,0,10,2,0,0,20,5.555
7/13/2010,???,???,???,6401200-072,50,??,1,1,2,15,17,0,1,1,0,0,5,2,0,0,10,5.882
7/13/2010,???,???,???,6401200-072,50,??,1,1,8,19,27,0,1,1,0,1,10,2,0.02,0,20,3.703
7/13/2010,???,???,???,6401200-072,50,??,2,2,8,23,31,0,2,2,0,0,20,4,0,0,40,6.451
7/13/2010,???,???,???,6401200-057,50,??,1,1,23,10,33,1,0,1,0,0,5,2,0,0,10,3.03
7/13/2010,???,???,???,6401200-057,50,??,2,2,13,13,26,0,2,2,0,1,7,4,0.02,0,14,7.692
7/13/2010,???,???,???,6401200-071,50,??,1,1,17,3,20,0,1,1,0,0,5,2,0,0,10,5
7/13/2010,???,???,???,6401200-032,50,??,3,3,21,5,26,1,2,3,0,0,30,6,0,0,60,11.538
7/13/2010,???,???,???,6401200-017,50,??,3,1,17,42,59,0,4,4,0,0,17,8,0,0,44,6.779
7/13/2010,???,???,???,6401200-017,50,??,7,4,20,16,36,1,6,7,0,8,28,14,0.16,0,90,19.444
7/13/2010,???,???,???,6401200-078,50,??,3,2,8,16,24,0,4,4,0,0,15,8,0,0,80,16.666
7/13/2010,???,???,???,6401200-078,50,??,3,3,11,17,28,0,3,3,0,0,5,6,0,0,70,10.714
7/13/2010,???,???,???,6401200-055,50,??,1,0,16,8,24,1,0,1,0,0,0,2,0,0,4,4.166
7/13/2010,???,???,???,6401200-055,50,??,4,0,18,11,29,1,3,4,0,0,0,8,0,0,32,13.793
7/13/2010,???,???,???,6401200-054,50,??,2,2,21,20,41,0,4,4,0,1,40,8,0.02,0,80,9.756
7/13/2010,???,???,???,6401200-075,50,??,1,1,5,13,18,0,1,1,0,1,1,2,0.02,0,2,5.555
7/13/2010,???,???,???,6401200-075,50,??,1,1,7,19,26,0,1,1,1,0,20,2,0.02,0,40,3.846
7/13/2010,???,???,???,6401200-029,50,??,1,1,16,12,28,0,1,1,0,0,3,2,0,0,10,3.571
7/13/2010,???,???,???,6401200-016,50,??,1,1,5,17,22,0,3,3,0,0,18,6,0,0,36,13.636
7/14/2010,???,???,???,6401200-057,50,??,2,2,15,4,19,0,3,3,0,0,10,6,0,0,20,15.789
7/14/2010,???,???,???,6401200-057,50,??,2,2,15,7,22,0,2,2,3,0,5,4,0.06,0,10,9.09
7/14/2010,???,???,???,6401200-027,50,??,1,1,16,19,35,0,1,1,0,0,15,2,0,0,30,2.857
7/14/2010,???,???,???,6401200-027,50,??,1,1,17,23,40,0,1,1,0,0,15,2,0,0,30,2.5
7/14/2010,???,???,???,6401200-027,50,??,3,3,7,11,18,0,3,3,0,0,21,6,0,0,42,16.666
7/14/2010,???,???,???,6401200-027,50,??,6,5,7,29,36,0,7,7,1,0,81,14,0.02,0,178,19.444
7/14/2010,???,???,???,6401200-017,50,??,1,0,10,12,22,0,1,1,0,0,0,2,0,0.04,10,4.545
7/14/2010,???,???,???,6401200-017,50,??,1,0,15,21,36,1,0,1,0,0,0,2,0,0.02,10,2.777
7/14/2010,???,???,???,6401200-026,50,??,1,0,14,4,18,0,1,1,0,0,2,2,0,0,4,5.555
7/14/2010,???,???,???,6401200-026,50,??,4,1,13,12,25,0,4,4,0,1,27,8,0.02,0,74,16
7/14/2010,???,???,???,6401200-064,50,??,2,1,13,10,23,2,0,2,0,0,5,4,0,0,16,8.695
7/14/2010,???,???,???,6401200-064,50,??,5,5,14,12,26,3,2,5,0,0,30,10,0,0,60,19.23
7/14/2010,???,???,???,6401200-076,50,??,1,1,13,13,26,1,0,1,0,0,10,2,0,0,20,3.846
7/14/2010,???,???,???,6401200-075,50,??,1,1,2,16,18,0,1,1,0,0,20,2,0,0,40,5.555
7/14/2010,???,???,???,6401200-075,50,??,3,3,13,7,20,2,1,3,0,0,70,6,0,0,140,15
7/14/2010,???,???,???,6401200-068,50,??,1,1,4,11,15,0,1,1,0,0,3,2,0,0,6,6.666
7/14/2010,???,???,???,6401200-067,50,??,1,1,13,13,26,0,1,1,0,1,10,2,0.02,0,20,3.846
7/14/2010,???,???,???,6401200-067,50,??,4,4,16,13,29,1,3,4,0,0,13,8,0,0,26,13.793
7/14/2010,???,???,???,6401200-077,50,??,2,2,6,9,15,0,2,2,0,1,20,4,0.02,0,40,13.333
7/14/2010,???,???,???,6401200-073,50,??,3,3,24,23,47,0,3,3,0,0,40,6,0,0,80,6.382
7/14/2010,???,???,???,6401200-016,50,??,1,1,7,13,20,0,1,1,0,0,8,2,0,0,16,5
7/15/2010,???,???,???,6401200-028,50,??,3,3,8,12,20,0,3,3,0,6,22,6,0.12,0,44,15
7/15/2010,???,???,???,6401200-057,50,??,2,2,14,10,24,2,0,2,1,0,6,4,0.02,0,12,8.333
7/15/2010,???,???,???,6401200-069,50,??,1,0,2,23,25,0,4,4,0,0,0,8,0,0,100,16
7/15/2010,???,???,???,6401200-069,50,??,7,0,7,29,36,1,8,9,0,0,0,18,0,0.06,190,25
7/15/2010,???,???,???,6401200-069,50,??,11,2,16,22,38,2,11,13,0,0,20,26,0,0.02,240,34.21
7/15/2010,???,???,???,6401200-027,50,??,1,1,21,8,29,0,1,1,0,0,5,2,0,0,10,3.448
7/15/2010,???,???,???,6401200-017,50,??,4,3,13,13,26,0,5,5,0,0,10,10,0,0,40,19.23
7/15/2010,???,???,???,6401200-017,50,??,4,4,9,18,27,0,4,4,0,0,30,8,0,0,60,14.814
7/15/2010,???,???,???,6401200-026,50,??,1,1,12,13,25,0,1,1,0,1,5,2,0.02,0,10,4
7/15/2010,???,???,???,6401200-037,50,??,1,0,11,16,27,0,1,1,0,0,0,2,0,0.02,6,3.703
7/15/2010,???,???,???,6401200-037,50,??,2,1,10,22,32,0,2,2,0,0,5,4,0,0.04,20,6.25
7/15/2010,???,???,???,6401200-037,50,??,4,2,11,23,34,1,3,4,0,1,15,8,0.02,0,70,11.764
7/15/2010,???,???,???,6401200-034,50,??,1,1,11,16,27,0,1,1,0,2,5,2,0.04,0.06,10,3.703
7/15/2010,???,???,???,6401200-063,50,??,1,1,25,20,45,0,1,1,0,0,20,2,0,0.02,40,2.222
7/15/2010,???,???,???,6401200-054,50,??,1,1,11,15,26,0,3,3,0,2,12,6,0.04,0,24,11.538
7/15/2010,???,???,???,6401200-025,50,??,1,0,13,12,25,0,1,1,0,1,0,2,0.02,0,10,4
7/15/2010,???,???,???,6401200-066,50,??,3,3,9,12,21,0,4,4,0,5,21,8,0.1,0,58,19.047
7/15/2010,???,???,???,6401200-068,50,??,1,1,8,17,25,0,1,1,0,0,10,2,0,0,20,4
7/15/2010,???,???,???,6401200-068,50,??,2,2,4,12,16,1,1,2,0,0,14,4,0,0,28,12.5
7/15/2010,???,???,???,6401200-033,50,??,2,2,2,17,19,1,1,2,1,0,11,4,0.02,0,22,10.526
7/15/2010,???,???,???,6401200-036,50,??,1,0,15,18,33,1,0,1,0,0,0,2,0,0.02,12,3.03
7/15/2010,???,???,???,6401200-067,50,??,2,2,16,14,30,1,1,2,0,0,10,4,0,0,20,6.666
7/15/2010,???,???,???,6401200-020,50,??,1,0,0,21,21,0,7,7,0,0,0,14,0,0.06,150,33.333
7/15/2010,???,???,???,6401200-020,50,??,1,0,24,21,45,7,5,12,0,0,0,24,0,0.02,224,26.666
7/15/2010,???,???,???,6401200-020,50,??,3,0,11,14,25,0,5,5,0,0,0,10,0,0.02,90,20
7/15/2010,???,???,???,6401200-020,60,??,3,0,11,12,23,1,2,3,0,0,0,5,0,0.033,20,13.043
7/15/2010,???,???,???,6401200-073,50,??,1,1,17,6,23,1,0,1,0,0,0,2,0,0,80,4.347
7/15/2010,???,???,???,6401200-016,50,??,2,2,6,13,19,0,2,2,0,0,11,4,0,0,22,10.526
7/16/2010,???,???,???,6401200-045,50,??,3,3,4,17,21,1,2,3,1,0,19,6,0.02,0,38,14.285
7/16/2010,???,???,???,6401200-045,50,??,5,4,3,22,25,0,6,6,0,1,83,12,0.02,0,226,24
7/16/2010,???,???,???,6401200-045,50,??,5,4,21,22,43,1,4,5,0,0,17,10,0,0,102,11.627
7/16/2010,???,???,???,6401200-006,50,??,2,1,6,25,31,0,2,2,0,0,10,4,0,0.04,30,6.451
7/16/2010,???,???,???,6401200-006,50,??,2,2,6,22,28,0,2,2,0,0,7,4,0,0,14,7.142
7/16/2010,???,???,???,6401200-006,50,??,2,2,8,16,24,1,1,2,0,0,15,4,0,0,30,8.333
7/16/2010,???,???,???,6401200-046,50,??,2,2,4,27,31,1,1,2,2,0,25,4,0.04,0,50,6.451
7/16/2010,???,???,???,6401200-046,50,??,3,2,6,22,28,0,3,3,0,0,12,6,0,0,24,10.714
7/16/2010,???,???,???,6401200-037,50,??,1,0,9,18,27,0,1,1,0,0,0,2,0,0.3,28,3.703
7/16/2010,???,???,???,6401200-037,50,??,3,2,6,24,30,0,3,3,1,1,4,6,0.04,0.02,28,10
7/16/2010,???,???,???,6401200-037,50,??,3,2,14,21,35,0,6,6,2,0,8,12,0.04,0,96,17.142
7/16/2010,???,???,???,6401200-034,50,??,1,0,10,14,24,0,2,2,0,3,0,4,0.06,0.1,10,8.333
7/16/2010,???,???,???,6401200-034,50,??,2,0,3,16,19,0,2,2,0,0,0,4,0,0,20,10.526
7/16/2010,???,???,???,6401200-034,50,??,2,0,11,21,32,0,2,2,0,0,0,4,0,0.06,14,6.25
7/16/2010,???,???,???,6401200-034,50,??,3,2,11,26,37,0,3,3,0,0,8,6,0,0,26,8.108
7/16/2010,???,???,???,6401200-034,50,??,4,1,13,25,38,0,5,5,0,0,60,10,0,0.1,290,13.157
7/16/2010,???,???,???,6401200-034,50,??,4,4,9,20,29,0,5,5,1,2,15,10,0.06,0,60,17.241
7/16/2010,???,???,???,6401200-063,50,??,1,1,12,13,25,1,0,1,0,0,1,2,0,0,2,4
7/16/2010,???,???,???,6401200-038,50,??,1,0,7,20,27,0,1,1,0,0,0,2,0,0,10,3.703
7/16/2010,???,???,???,6401200-038,50,??,2,1,4,23,27,0,4,4,0,0,1,8,0,0,32,14.814
7/16/2010,???,???,???,6401200-038,50,??,2,1,11,38,49,0,3,3,0,0,5,6,0,0.02,32,6.122
7/16/2010,???,???,???,6401200-036,50,??,1,1,9,18,27,0,1,1,0,0,10,2,0,0,20,3.703
7/16/2010,???,???,???,6401200-036,50,??,2,0,13,23,36,0,2,2,0,0,0,4,0,0,6,5.555
7/16/2010,???,???,???,6401200-020,50,??,1,0,17,25,42,6,3,9,0,0,0,18,0,0.08,76,21.428
7/16/2010,???,???,???,6401200-020,50,??,1,1,0,18,18,0,2,2,0,0,5,4,0,0.1,20,11.111
7/16/2010,???,???,???,6401200-020,50,??,3,0,8,7,15,0,3,3,0,0,0,6,0,0,50,20
7/17/2010,???,???,???,6401200-037,50,??,4,0,2,18,20,0,3,3,0,1,0,6,0.02,0,50,15
7/17/2010,???,???,???,6401200-066,50,??,2,2,13,17,30,0,2,2,0,0,14,4,0,0,28,6.666
7/17/2010,???,???,???,6401200-036,50,??,2,2,9,18,27,0,2,2,0,0,11,4,0,0,22,7.407
7/18/2010,???,???,???,6401200-072,50,??,1,1,11,18,29,0,3,3,0,0,10,6,0,0.02,30,10.344
7/18/2010,???,???,???,6401200-045,50,??,7,5,7,36,43,0,7,7,0,0,14,14,0,0,88,16.279
7/18/2010,???,???,???,6401200-038,50,??,2,2,9,32,41,0,2,2,0,0,7,4,0,0,14,4.878
7/18/2010,???,???,???,6401200-020,50,??,2,2,3,13,16,0,2,2,0,0,15,4,0,0,30,12.5
7/18/2010,???,???,???,6401200-040,50,??,3,0,6,26,32,0,4,4,0,0,0,8,0,0.04,60,12.5
7/18/2010,???,???,???,6401200-040,50,??,3,0,11,23,34,0,3,3,0,0,0,6,0,0,18,8.823
7/19/2010,???,???,???,6401200-057,50,??,1,0,22,4,26,0,1,1,0,0,0,2,0,0.02,20,3.846
7/19/2010,???,???,???,6401200-057,50,??,2,2,13,7,20,0,2,2,0,0,3,4,0,0,6,10
7/19/2010,???,???,???,6401200-045,50,??,2,1,17,22,39,0,5,5,0,0,20,10,0,0,112,12.82
7/19/2010,???,???,???,6401200-047,50,??,2,1,5,19,24,0,2,2,0,0,20,4,0,0,50,8.333
7/19/2010,???,???,???,6401200-006,50,??,1,1,6,14,20,1,0,1,0,0,20,2,0,0,40,5
7/19/2010,???,???,???,6401200-006,50,??,2,1,4,16,20,1,1,2,0,0,10,4,0,0,24,10
7/19/2010,???,???,???,6401200-046,50,??,2,2,12,24,36,0,5,5,1,2,35,10,0.06,0,126,13.888
7/19/2010,???,???,???,6401200-046,50,??,3,3,7,16,23,0,6,6,0,0,22,12,0,0,136,26.086
7/19/2010,???,???,???,6401200-026,50,??,2,2,12,19,31,0,2,2,0,1,15,4,0.02,0,30,6.451
7/19/2010,???,???,???,6401200-026,50,??,2,2,13,13,26,0,2,2,0,0,23,4,0,0,46,7.692
7/19/2010,???,???,???,6401200-065,50,??,1,1,19,22,41,1,0,1,0,0,5,2,0,0,10,2.439
7/19/2010,???,???,???,6401200-065,50,??,3,3,8,13,21,1,2,3,0,0,10,6,0,0,20,14.285
7/19/2010,???,???,???,6401200-065,50,??,3,3,16,35,51,1,3,4,0,0,19,8,0,0,38,7.843
7/19/2010,???,???,???,6401200-037,50,??,2,0,13,14,27,1,2,3,0,0,0,6,0,0,46,11.111
7/19/2010,???,???,???,6401200-037,50,??,2,1,10,25,35,0,2,2,0,1,2,4,0.02,0.02,8,5.714
7/19/2010,???,???,???,6401200-037,50,??,2,2,11,20,31,0,2,2,0,0,15,4,0,0,30,6.451
7/19/2010,???,???,???,6401200-037,50,??,2,2,16,12,28,0,2,2,0,0,12,4,0,0,50,7.142
7/19/2010,???,???,???,6401200-037,50,??,3,0,6,32,38,0,3,3,0,0,0,6,0,0,40,7.894
7/19/2010,???,???,???,6401200-034,50,??,1,1,11,14,25,0,3,3,0,0,11,6,0,0,24,12
7/19/2010,???,???,???,6401200-034,50,??,2,0,9,22,31,0,3,3,1,1,0,6,0.04,0,30,9.677
7/19/2010,???,???,???,6401200-034,50,??,3,1,11,16,27,0,7,7,0,2,1,14,0.04,0,44,25.925
7/19/2010,???,???,???,6401200-034,50,??,4,0,9,25,34,0,7,7,0,0,0,14,0,0.24,52,20.588
7/19/2010,???,???,???,6401200-034,50,??,5,2,11,30,41,0,7,7,0,0,10,14,0,0,110,17.073
7/19/2010,???,???,???,6401200-034,50,??,6,3,15,25,40,0,9,9,1,1,20,18,0.04,0.02,320,22.5
7/19/2010,???,???,???,6401200-063,50,??,1,0,12,11,23,0,1,1,0,0,0,2,0,0,10,4.347
7/19/2010,???,???,???,6401200-063,50,??,1,1,16,12,28,0,1,1,0,0,20,2,0,0,40,3.571
7/19/2010,???,???,???,6401200-063,50,??,2,1,19,19,38,0,3,3,0,0,4,6,0,0,38,7.894
7/19/2010,???,???,???,6401200-063,50,??,3,1,19,17,36,0,4,4,0,0,1,8,0,0,28,11.111
7/19/2010,???,???,???,6401200-038,50,??,1,0,7,26,33,0,1,1,0,0,0,2,0,0,6,3.03
7/19/2010,???,???,???,6401200-038,50,??,2,0,5,15,20,0,2,2,0,0,0,4,0,0,30,10
7/19/2010,???,???,???,6401200-038,50,??,2,1,13,22,35,0,2,2,0,0,1,4,0,0,4,5.714
7/19/2010,???,???,???,6401200-038,50,??,3,1,4,21,25,0,3,3,0,0,5,6,0,0,22,12
7/19/2010,???,???,???,6401200-038,50,??,3,1,10,28,38,1,2,3,0,0,5,6,0,0,88,7.894
7/19/2010,???,???,???,6401200-066,50,??,3,3,5,12,17,1,2,3,0,1,30,6,0.02,0,60,17.647
7/19/2010,???,???,???,6401200-066,50,??,4,4,10,19,29,0,5,5,0,0,25,10,0,0,50,17.241
7/19/2010,???,???,???,6401200-036,50,??,1,0,14,19,33,0,1,1,0,1,0,2,0.02,0,80,3.03
7/19/2010,???,???,???,6401200-036,50,??,2,0,7,21,28,0,3,3,0,0,0,6,0,0,30,10.714
7/19/2010,???,???,???,6401200-036,50,??,2,0,7,23,30,0,2,2,0,0,0,4,0,0.02,52,6.666
7/19/2010,???,???,???,6401200-036,50,??,3,1,10,20,30,0,3,3,0,0,10,6,0,0,62,10
7/19/2010,???,???,???,6401200-020,50,??,1,0,5,10,15,0,1,1,0,0,0,2,0,0,4,6.666
7/19/2010,???,???,???,6401200-020,50,??,2,1,15,4,19,2,0,2,0,0,8,4,0,0,36,10.526
7/19/2010,???,???,???,6401200-020,50,??,2,1,18,11,29,0,2,2,0,1,8,4,0.02,0,42,6.896
7/19/2010,???,???,???,6401200-042,50,??,1,1,15,12,27,0,1,1,0,1,5,2,0.02,0,10,3.703
7/19/2010,???,???,???,6401200-042,50,??,4,4,10,21,31,0,4,4,0,3,30,8,0.06,0,60,12.903
7/19/2010,???,???,???,6401200-042,50,??,6,5,15,13,28,0,6,6,0,0,27,12,0,0.02,110,21.428
7/20/2010,???,???,None,None,50,??,3,0,3,20,23,0,3,3,0,0,0,6,0,0.04,36,13.043
7/20/2010,???,???,None,None,50,??,6,1,7,36,43,1,6,7,0,1,10,14,0.02,0,72,16.279
7/20/2010,???,???,None,None,50,??,8,1,1,29,30,0,14,14,0,0,10,28,0,0.04,370,46.666
7/20/2010,???,???,???,6401200-057,50,??,2,2,0,20,20,0,2,2,10,0,0,4,0.2,0,0,10
7/20/2010,???,???,???,6401200-057,50,??,4,4,5,16,21,2,4,6,0,8,12,12,0.16,0,24,28.571
7/20/2010,???,???,???,6401200-045,50,??,2,1,14,13,27,0,2,2,0,0,20,4,0,0,44,7.407
7/20/2010,???,???,???,6401200-045,50,??,3,1,6,16,22,0,4,4,0,0,10,8,0,0,76,18.181
7/20/2010,???,???,???,6401200-045,50,??,5,3,18,21,39,3,4,7,0,0,11,14,0,0,84,17.948
7/20/2010,???,???,???,6401200-017,50,??,1,1,16,13,29,0,1,1,0,0,4,2,0,0,8,3.448
7/20/2010,???,???,???,6401200-017,50,??,5,4,11,29,40,1,4,5,0,0,30,10,0,0,70,12.5
7/20/2010,???,???,???,6401200-047,50,??,1,0,2,17,19,0,1,1,0,0,0,2,0,0,10,5.263
7/20/2010,???,???,???,6401200-047,50,??,1,1,8,18,26,0,1,1,0,0,5,2,0,0,10,3.846
7/20/2010,???,???,???,6401200-047,50,??,4,4,7,15,22,1,3,4,0,0,0,8,0,0,90,18.181
7/20/2010,???,???,???,6401200-047,50,??,6,0,9,17,26,0,6,6,0,0,0,12,0,0.02,64,23.076
7/20/2010,???,???,???,6401200-046,50,??,1,0,1,22,23,0,1,1,0,0,0,2,0,0.02,30,4.347
7/20/2010,???,???,???,6401200-046,50,??,3,3,5,13,18,0,4,4,0,0,15,8,0,0,50,22.222
7/20/2010,???,???,???,6401200-046,50,??,4,3,8,10,18,2,2,4,0,0,20,8,0,0,100,22.222
7/20/2010,???,???,???,6401200-055,50,??,1,1,15,12,27,0,1,1,0,0,0,2,0,0,30,3.703
7/20/2010,???,???,???,6401200-065,50,??,1,1,12,24,36,0,1,1,0,0,28,2,0,0,56,2.777
7/20/2010,???,???,???,6401200-065,50,??,1,1,17,9,26,0,1,1,0,0,10,2,0,0,20,3.846
7/20/2010,???,???,???,6401200-065,50,??,2,2,11,16,27,0,2,2,0,0,7,4,0,0,14,7.407
7/20/2010,???,???,???,6401200-065,50,??,3,3,16,25,41,0,3,3,0,0,18,6,0,0,36,7.317
7/20/2010,???,???,???,6401200-037,50,??,1,0,4,21,25,0,1,1,0,0,0,2,0,0,20,4
7/20/2010,???,???,???,6401200-037,50,??,1,0,8,22,30,0,1,1,0,0,0,2,0,0,6,3.333
7/20/2010,???,???,???,6401200-037,50,??,2,0,10,23,33,0,2,2,0,0,0,4,0,0,16,6.06
7/20/2010,???,???,???,6401200-034,50,??,2,0,9,12,21,0,2,2,0,0,0,4,0,0.12,16,9.523
7/20/2010,???,???,???,6401200-034,50,??,2,1,7,19,26,0,2,2,0,0,0,4,0,0,34,7.692
7/20/2010,???,???,???,6401200-034,50,??,2,1,10,19,29,0,2,2,0,0,5,4,0,0,20,6.896
7/20/2010,???,???,???,6401200-034,50,??,4,1,9,20,29,1,5,6,0,0,0,12,0,0,124,20.689
7/20/2010,???,???,???,6401200-063,50,??,1,1,7,31,38,0,1,1,0,0,20,2,0,0,40,2.631
7/20/2010,???,???,???,6401200-038,50,??,1,1,9,17,26,0,2,2,0,0,5,4,0,0.06,16,7.692
7/20/2010,???,???,???,6401200-038,50,??,1,1,10,18,28,0,1,1,0,0,10,2,0,0,20,3.571
7/20/2010,???,???,???,6401200-038,50,??,2,1,11,10,21,1,1,2,0,0,3,4,0,0,26,9.523
7/20/2010,???,???,???,6401200-036,50,??,1,1,12,18,30,0,1,1,0,0,5,2,0,0,10,3.333
7/20/2010,???,???,???,6401200-036,50,??,2,0,11,26,37,0,2,2,0,0,0,4,0,0,4,5.405
7/20/2010,???,???,???,6401200-036,50,??,2,0,18,29,47,0,2,2,0,0,0,4,0,0,14,4.255
7/20/2010,???,???,???,6401200-036,50,??,2,1,15,10,25,0,2,2,0,0,3,4,0,0,26,8
7/20/2010,???,???,???,6401200-020,50,??,1,0,17,7,24,0,1,1,0,0,0,2,0,0,16,4.166
7/20/2010,???,???,???,6401200-020,50,??,1,1,7,7,14,0,1,1,0,0,2,2,0,0,4,7.142
7/20/2010,???,???,???,6401200-020,50,??,2,0,7,11,18,0,2,2,0,0,0,4,0,0,30,11.111
7/20/2010,???,???,???,6401200-020,50,??,2,1,19,14,33,1,1,2,0,0,10,4,0,0,22,6.06
7/20/2010,???,???,???,6401200-042,50,??,2,2,16,11,27,0,3,3,1,2,10,6,0.06,0,30,11.111
7/20/2010,???,???,???,6401200-042,50,??,4,3,17,30,47,0,7,7,0,1,14,14,0.02,0.02,58,14.893
7/20/2010,???,???,???,6401200-042,50,??,5,3,7,24,31,0,7,7,0,5,25,14,0.1,0.04,80,22.58
7/20/2010,???,???,???,6401200-042,50,??,5,3,14,26,40,0,6,6,0,0,35,12,0,0,100,15
7/20/2010,???,???,???,6401200-013,50,??,6,5,12,11,23,2,6,8,0,0,95,16,0,0,222,34.782
7/20/2010,???,???,???,6401200-013,50,??,8,8,10,11,21,1,9,10,0,1,118,20,0.02,0,306,47.619
7/21/2010,???,???,???,6401200-008,50,??,2,2,4,22,26,0,2,2,0,0,12,4,0,0,24,7.692
7/21/2010,???,???,???,6401200-008,50,??,2,2,14,25,39,0,2,2,0,1,20,4,0.02,0.02,40,5.128
7/21/2010,???,???,???,6401200-008,50,??,4,3,1,17,18,0,4,4,0,0,20,8,0,0.08,50,22.222
7/21/2010,???,???,???,6401200-008,50,??,6,6,8,23,31,0,6,6,0,0,72,12,0,0,144,19.354
7/21/2010,???,???,???,6401200-008,50,??,11,7,10,34,44,0,15,15,0,0,37,30,0,0,134,34.09
7/21/2010,???,???,???,6401200-069,50,??,1,0,13,12,25,0,1,1,0,0,0,2,0,0,4,4
7/21/2010,???,???,???,6401200-017,50,??,1,1,10,21,31,0,1,1,0,0,3,2,0,0,6,3.225
7/21/2010,???,???,???,6401200-017,50,??,1,1,13,13,26,0,1,1,0,2,10,2,0.04,0,20,3.846
7/21/2010,???,???,???,6401200-017,50,??,2,2,17,7,24,0,2,2,0,2,20,4,0.04,0,40,8.333
7/21/2010,???,???,???,6401200-017,50,??,2,3,11,15,26,1,2,3,0,0,10,6,0,0,20,11.538
7/21/2010,???,???,???,6401200-047,50,??,2,0,5,15,20,0,3,3,0,0,0,6,0,0,76,15
7/21/2010,???,???,???,6401200-047,50,??,3,3,3,29,32,0,3,3,0,0,8,6,0,0,16,9.375
7/21/2010,???,???,???,6401200-047,50,??,6,5,5,23,28,1,5,6,0,0,30,12,0,0.02,70,21.428
7/21/2010,???,???,???,6401200-047,50,??,9,0,6,19,25,0,9,9,0,0,0,18,0,0.02,246,36
7/21/2010,???,???,???,6401200-046,50,??,2,1,3,13,16,1,1,2,0,0,5,4,0,0,20,12.5
7/21/2010,???,???,???,6401200-046,50,??,2,2,8,16,24,1,1,2,0,0,5,4,0,0,10,8.333
7/21/2010,???,???,???,6401200-046,50,??,3,3,11,15,26,0,3,3,0,0,32,6,0,0,104,11.538
7/21/2010,???,???,???,6401200-026,50,??,2,2,18,11,29,0,2,2,0,0,20,4,0,0,40,6.896
7/21/2010,???,???,???,6401200-065,50,??,1,1,15,14,29,1,0,1,0,0,5,2,0,0,10,3.448
7/21/2010,???,???,???,6401200-065,50,??,1,1,22,10,32,1,0,1,0,0,5,2,0,0,10,3.125
7/21/2010,???,???,???,6401200-034,50,??,1,0,14,15,29,0,2,2,0,0,0,4,0,0,16,6.896
7/21/2010,???,???,???,6401200-075,50,??,3,3,8,18,26,0,3,3,0,1,3,6,0.02,0,6,11.538
7/21/2010,???,???,???,6401200-068,50,??,1,1,12,8,20,0,1,1,0,0,5,2,0,0,10,5
7/21/2010,???,???,???,6401200-036,50,??,1,0,5,28,33,0,1,1,0,0,0,2,0,0,10,3.03
7/21/2010,???,???,???,6401200-036,50,??,1,0,13,27,40,0,1,1,0,0,0,2,0,0,16,2.5
7/21/2010,???,???,???,6401200-036,50,??,1,1,8,20,28,0,1,1,0,0,8,2,0,0,16,3.571
7/21/2010,???,???,???,6401200-036,50,??,1,1,15,22,37,0,1,1,0,0,15,2,0,0,30,2.702
7/21/2010,???,???,???,6401200-067,50,??,1,1,13,8,21,1,0,1,0,0,5,2,0,0,10,4.761
7/21/2010,???,???,???,6401200-067,50,??,1,1,13,16,29,0,1,1,0,0,5,2,0,0,10,3.448
7/21/2010,???,???,???,6401200-067,50,??,3,3,7,26,33,0,4,4,0,0,20,8,0,0,40,12.121
7/21/2010,???,???,???,6401200-018,50,??,9,7,3,33,36,0,10,10,0,0,30,20,0,0,86,27.777
7/21/2010,???,???,???,6401200-018,50,??,10,10,3,30,33,0,11,11,0,0,45,22,0,0.02,110,33.333
7/21/2010,???,???,???,6401200-042,50,??,3,3,11,13,24,0,3,3,0,1,16,6,0.02,0,70,12.5
7/21/2010,???,???,???,6401200-042,50,??,3,3,13,25,38,0,6,6,0,0,45,12,0,0,90,15.789
7/21/2010,???,???,???,6401200-042,50,??,6,6,9,13,22,4,3,7,0,2,56,14,0.04,0,112,31.818
7/21/2010,???,???,???,6401200-013,50,??,2,1,3,20,23,0,2,2,0,0,5,4,0,0,40,8.695
7/21/2010,???,???,???,6401200-013,50,??,5,4,9,22,31,0,7,7,0,0,45,14,0,0,120,22.58
7/21/2010,???,???,???,6401200-013,50,??,8,8,11,19,30,3,11,14,0,1,156,28,0.02,0,432,46.666
7/21/2010,???,???,???,6401200-013,50,??,8,8,16,18,34,6,5,11,0,1,47,22,0.02,0,314,32.352
7/21/2010,???,???,???,6401200-016,50,??,1,1,6,16,22,0,1,1,0,0,10,2,0,0,20,4.545
7/21/2010,???,???,???,6401200-016,50,??,3,3,6,15,21,8,3,11,0,0,16,22,0,0,32,52.38
